variable,lat,lon,slope
evaporative-fraction_coldest-quarter,-12.0,20.0,-0.00048204626710641953
evaporative-fraction_coldest-quarter,-12.0,20.5,-0.0008975249670800708
evaporative-fraction_coldest-quarter,-12.0,21.0,-0.0011905238387130554
evaporative-fraction_coldest-quarter,-12.0,21.5,-0.001442687674647286
evaporative-fraction_coldest-quarter,-12.0,22.0,-0.0014553994295142944
evaporative-fraction_coldest-quarter,-12.0,22.5,-0.0012273940124682017
evaporative-fraction_coldest-quarter,-12.0,23.0,-0.0007059373671100253
evaporative-fraction_coldest-quarter,-12.0,23.5,-0.00018324436885969978
evaporative-fraction_coldest-quarter,-12.0,24.0,8.199612299601237e-05
evaporative-fraction_coldest-quarter,-12.0,24.5,0.00011908901589257377
evaporative-fraction_coldest-quarter,-12.0,25.0,-0.0002708286933955692
evaporative-fraction_coldest-quarter,-12.0,25.5,-0.0004013818466947192
evaporative-fraction_coldest-quarter,-12.0,26.0,-0.00044546737557365774
evaporative-fraction_coldest-quarter,-12.0,26.5,-0.000701866511787687
evaporative-fraction_coldest-quarter,-12.0,27.0,-0.0011692852491424197
evaporative-fraction_coldest-quarter,-12.0,27.5,-0.0014276312930243354
evaporative-fraction_coldest-quarter,-12.0,28.0,-0.001684651044862611
evaporative-fraction_coldest-quarter,-12.0,28.5,-0.0019397427815766562
evaporative-fraction_coldest-quarter,-12.0,29.0,-0.0021941912848325003
evaporative-fraction_coldest-quarter,-12.0,29.5,-0.00242836924181098
evaporative-fraction_coldest-quarter,-12.0,30.0,-0.0026424289459273925
evaporative-fraction_coldest-quarter,-12.0,30.5,-0.0028934956838687267
evaporative-fraction_coldest-quarter,-12.0,31.0,-0.0031447187287821656
evaporative-fraction_coldest-quarter,-12.0,31.5,-0.0033733577777942023
evaporative-fraction_coldest-quarter,-12.0,32.0,-0.003446893943917183
evaporative-fraction_coldest-quarter,-12.0,32.5,-0.003077632259754907
evaporative-fraction_coldest-quarter,-12.0,33.0,-0.002628297678061894
evaporative-fraction_coldest-quarter,-12.0,33.5,-0.002152268819156147
evaporative-fraction_coldest-quarter,-12.0,34.0,-0.002120794817095711
evaporative-fraction_coldest-quarter,-12.0,34.5,-0.0025339355426175253
evaporative-fraction_coldest-quarter,-11.5,0.5,0.0004521381287347702
evaporative-fraction_coldest-quarter,-11.5,1.0,0.0004556956035750253
evaporative-fraction_coldest-quarter,-11.5,1.5,0.00045926336731229507
evaporative-fraction_coldest-quarter,-11.5,2.0,0.0004635627071062724
evaporative-fraction_coldest-quarter,-11.5,2.5,0.0004647406084196908
evaporative-fraction_coldest-quarter,-11.5,3.0,0.00046591762275922867
evaporative-fraction_coldest-quarter,-11.5,3.5,0.00047171843193826216
evaporative-fraction_coldest-quarter,-11.5,4.0,0.0004878324412164234
evaporative-fraction_coldest-quarter,-11.5,4.5,0.00048628201087315875
evaporative-fraction_coldest-quarter,-11.5,5.0,0.0004800268936724889
evaporative-fraction_coldest-quarter,-11.5,5.5,0.00047377230865614753
evaporative-fraction_coldest-quarter,-11.5,6.0,0.00046568009115400763
evaporative-fraction_coldest-quarter,-11.5,6.5,0.0004569735555421738
evaporative-fraction_coldest-quarter,-11.5,7.0,0.0004482675521146683
evaporative-fraction_coldest-quarter,-11.5,7.5,0.0004509329086258297
evaporative-fraction_coldest-quarter,-11.5,8.0,0.0004568511531466529
evaporative-fraction_coldest-quarter,-11.5,8.5,0.0004627660271667299
evaporative-fraction_coldest-quarter,-11.5,9.0,0.000468619167804718
evaporative-fraction_coldest-quarter,-11.5,9.5,0.0004645062699204399
evaporative-fraction_coldest-quarter,-11.5,10.0,0.00045941805555706926
evaporative-fraction_coldest-quarter,-11.5,10.5,0.00045416326749892464
evaporative-fraction_coldest-quarter,-11.5,11.0,0.00044890759246689923
evaporative-fraction_coldest-quarter,-11.5,11.5,0.0005181367908205305
evaporative-fraction_coldest-quarter,-11.5,12.0,0.0006618595549038478
evaporative-fraction_coldest-quarter,-11.5,12.5,0.0008055824963819412
evaporative-fraction_coldest-quarter,-11.5,13.0,0.0010320384587560382
evaporative-fraction_coldest-quarter,-11.5,13.5,0.0009910309953348976
evaporative-fraction_coldest-quarter,-11.5,14.0,0.0008668103477074986
evaporative-fraction_coldest-quarter,-11.5,14.5,0.000742803638180097
evaporative-fraction_coldest-quarter,-11.5,15.0,0.0006206542963073367
evaporative-fraction_coldest-quarter,-11.5,15.5,0.0009422967476504189
evaporative-fraction_coldest-quarter,-11.5,16.0,0.0012658116008554185
evaporative-fraction_coldest-quarter,-11.5,16.5,0.0015845350211574915
evaporative-fraction_coldest-quarter,-11.5,17.0,0.0012719776658784774
evaporative-fraction_coldest-quarter,-11.5,17.5,0.0012014660806882948
evaporative-fraction_coldest-quarter,-11.5,18.0,0.0009958878869102115
evaporative-fraction_coldest-quarter,-11.5,18.5,0.000790309693132128
evaporative-fraction_coldest-quarter,-11.5,19.0,0.0006129099499611627
evaporative-fraction_coldest-quarter,-11.5,19.5,0.0004636915844111215
evaporative-fraction_coldest-quarter,-11.5,20.0,0.0003144737510454087
evaporative-fraction_coldest-quarter,-11.5,20.5,3.2132047982442946e-05
evaporative-fraction_coldest-quarter,-11.5,21.0,-0.0002578814469632648
evaporative-fraction_coldest-quarter,-11.5,21.5,-3.410645184062776e-05
evaporative-fraction_coldest-quarter,-11.5,22.0,0.0001926711272625696
evaporative-fraction_coldest-quarter,-11.5,22.5,0.0004206761008217221
evaporative-fraction_coldest-quarter,-11.5,23.0,0.0008563234337738582
evaporative-fraction_coldest-quarter,-11.5,23.5,0.001035728979678381
evaporative-fraction_coldest-quarter,-11.5,24.0,0.0012151341707933516
evaporative-fraction_coldest-quarter,-11.5,24.5,0.0012522274184794653
evaporative-fraction_coldest-quarter,-11.5,25.0,0.0008623096204939342
evaporative-fraction_coldest-quarter,-11.5,25.5,0.0004723911129292988
evaporative-fraction_coldest-quarter,-11.5,26.0,0.00016892213551771072
evaporative-fraction_coldest-quarter,-11.5,26.5,-8.747682330154237e-05
evaporative-fraction_coldest-quarter,-11.5,27.0,-0.0005562159986723037
evaporative-fraction_coldest-quarter,-11.5,27.5,-0.001024955351437841
evaporative-fraction_coldest-quarter,-11.5,28.0,-0.0013878410238595236
evaporative-fraction_coldest-quarter,-11.5,28.5,-0.0016426797956228252
evaporative-fraction_coldest-quarter,-11.5,29.0,-0.0018568388408138636
evaporative-fraction_coldest-quarter,-11.5,29.5,-0.0020707428810142333
evaporative-fraction_coldest-quarter,-11.5,30.0,-0.002284802673828034
evaporative-fraction_coldest-quarter,-11.5,30.5,-0.0025283422853265487
evaporative-fraction_coldest-quarter,-11.5,31.0,-0.0027494522787275765
evaporative-fraction_coldest-quarter,-11.5,31.5,-0.0029705624495233807
evaporative-fraction_coldest-quarter,-11.5,32.0,-0.0030440984382515864
evaporative-fraction_coldest-quarter,-11.5,32.5,-0.0026748365323458396
evaporative-fraction_coldest-quarter,-11.5,33.0,-0.0023055744933940113
evaporative-fraction_coldest-quarter,-11.5,33.5,-0.0019096234547240393
evaporative-fraction_coldest-quarter,-11.5,34.0,-0.001878150428334872
evaporative-fraction_coldest-quarter,-11.5,34.5,-0.0024478758374849954
evaporative-fraction_coldest-quarter,-11.0,0.5,0.0004777383236658005
evaporative-fraction_coldest-quarter,-11.0,1.0,0.00048129579850605557
evaporative-fraction_coldest-quarter,-11.0,1.5,0.00048481761699631094
evaporative-fraction_coldest-quarter,-11.0,2.0,0.00048363191031274336
evaporative-fraction_coldest-quarter,-11.0,2.5,0.0004848103438104902
evaporative-fraction_coldest-quarter,-11.0,3.0,0.00048598771293958026
evaporative-fraction_coldest-quarter,-11.0,3.5,0.0004843097357522873
evaporative-fraction_coldest-quarter,-11.0,4.0,0.00047671085312252947
evaporative-fraction_coldest-quarter,-11.0,4.5,0.00047078267449424376
evaporative-fraction_coldest-quarter,-11.0,5.0,0.0004645280894779024
evaporative-fraction_coldest-quarter,-11.0,5.5,0.0004582740366458893
evaporative-fraction_coldest-quarter,-11.0,6.0,0.00045675305383546
evaporative-fraction_coldest-quarter,-11.0,6.5,0.00044810204278855094
evaporative-fraction_coldest-quarter,-11.0,7.0,0.0004393962167558216
evaporative-fraction_coldest-quarter,-11.0,7.5,0.0004307501727626437
evaporative-fraction_coldest-quarter,-11.0,8.0,0.0004366042003745124
evaporative-fraction_coldest-quarter,-11.0,8.5,0.0004425192517893655
evaporative-fraction_coldest-quarter,-11.0,9.0,0.00044835997479302533
evaporative-fraction_coldest-quarter,-11.0,9.5,0.00044011448820432025
evaporative-fraction_coldest-quarter,-11.0,10.0,0.00042974682790892463
evaporative-fraction_coldest-quarter,-11.0,10.5,0.0004244920398507799
evaporative-fraction_coldest-quarter,-11.0,11.0,0.000419236897003083
evaporative-fraction_coldest-quarter,-11.0,11.5,0.00047052846778006783
evaporative-fraction_coldest-quarter,-11.0,12.0,0.0006052802006403605
evaporative-fraction_coldest-quarter,-11.0,12.5,0.000749003142118454
evaporative-fraction_coldest-quarter,-11.0,13.0,0.000892725551412219
evaporative-fraction_coldest-quarter,-11.0,13.5,0.0010174640587397982
evaporative-fraction_coldest-quarter,-11.0,14.0,0.0009805886074900627
evaporative-fraction_coldest-quarter,-11.0,14.5,0.0008565820753574371
evaporative-fraction_coldest-quarter,-11.0,15.0,0.000734432822182065
evaporative-fraction_coldest-quarter,-11.0,15.5,0.0010560756283146994
evaporative-fraction_coldest-quarter,-11.0,16.0,0.001379590304124923
evaporative-fraction_coldest-quarter,-11.0,16.5,0.0017017840984321776
evaporative-fraction_coldest-quarter,-11.0,17.0,0.0017960130103996822
evaporative-fraction_coldest-quarter,-11.0,17.5,0.001711773198275339
evaporative-fraction_coldest-quarter,-11.0,18.0,0.0015061953592868079
evaporative-fraction_coldest-quarter,-11.0,18.5,0.0013006173429035003
evaporative-fraction_coldest-quarter,-11.0,19.0,0.001123217422337759
evaporative-fraction_coldest-quarter,-11.0,19.5,0.000973999322879882
evaporative-fraction_coldest-quarter,-11.0,20.0,0.0008247810460272289
evaporative-fraction_coldest-quarter,-11.0,20.5,0.0005829924983637674
evaporative-fraction_coldest-quarter,-11.0,21.0,0.0006473843185674575
evaporative-fraction_coldest-quarter,-11.0,21.5,0.0008739751009714035
evaporative-fraction_coldest-quarter,-11.0,22.0,0.001100752680074601
evaporative-fraction_coldest-quarter,-11.0,22.5,0.001327406082834516
evaporative-fraction_coldest-quarter,-11.0,23.0,0.001520003236475445
evaporative-fraction_coldest-quarter,-11.0,23.5,0.0016994084275904155
evaporative-fraction_coldest-quarter,-11.0,24.0,0.0018788143282844904
evaporative-fraction_coldest-quarter,-11.0,24.5,0.0019159070437862757
evaporative-fraction_coldest-quarter,-11.0,25.0,0.0015259887136164164
evaporative-fraction_coldest-quarter,-11.0,25.5,0.0011360714478152137
evaporative-fraction_coldest-quarter,-11.0,26.0,0.0008610061236790248
evaporative-fraction_coldest-quarter,-11.0,26.5,0.0006614356700863157
evaporative-fraction_coldest-quarter,-11.0,27.0,0.0001926961399260021
evaporative-fraction_coldest-quarter,-11.0,27.5,-0.0002760433015369234
evaporative-fraction_coldest-quarter,-11.0,28.0,-0.0007767491042613983
evaporative-fraction_coldest-quarter,-11.0,28.5,-0.0011045505248364947
evaporative-fraction_coldest-quarter,-11.0,29.0,-0.0013187437185219356
evaporative-fraction_coldest-quarter,-11.0,29.5,-0.0015326479361170812
evaporative-fraction_coldest-quarter,-11.0,30.0,-0.001746582133429391
evaporative-fraction_coldest-quarter,-11.0,30.5,-0.001967662147113255
evaporative-fraction_coldest-quarter,-11.0,31.0,-0.0021887728500933875
evaporative-fraction_coldest-quarter,-11.0,31.5,-0.0024116260132619315
evaporative-fraction_coldest-quarter,-11.0,32.0,-0.002787076380281221
evaporative-fraction_coldest-quarter,-11.0,32.5,-0.002605506263318515
evaporative-fraction_coldest-quarter,-11.0,33.0,-0.0022362444017614636
evaporative-fraction_coldest-quarter,-11.0,33.5,-0.0018669824515070233
evaporative-fraction_coldest-quarter,-11.0,34.0,-0.0019241007311003545
evaporative-fraction_coldest-quarter,-11.0,34.5,-0.0025114339022409347
evaporative-fraction_coldest-quarter,-10.5,0.5,0.0004814506641456059
evaporative-fraction_coldest-quarter,-10.5,1.0,0.0004822196705000741
evaporative-fraction_coldest-quarter,-10.5,1.5,0.0004802010953426361
evaporative-fraction_coldest-quarter,-10.5,2.0,0.00047898097407250175
evaporative-fraction_coldest-quarter,-10.5,2.5,0.0004801583432015919
evaporative-fraction_coldest-quarter,-10.5,3.0,0.00047276860901287625
evaporative-fraction_coldest-quarter,-10.5,3.5,0.00046252388329732987
evaporative-fraction_coldest-quarter,-10.5,4.0,0.00045492464587801974
evaporative-fraction_coldest-quarter,-10.5,4.5,0.0004499733802818117
evaporative-fraction_coldest-quarter,-10.5,5.0,0.00044469588569232395
evaporative-fraction_coldest-quarter,-10.5,5.5,0.00043844165546553474
evaporative-fraction_coldest-quarter,-10.5,6.0,0.0004369760198252542
evaporative-fraction_coldest-quarter,-10.5,6.5,0.0004371053406170436
evaporative-fraction_coldest-quarter,-10.5,7.0,0.0004328182410626184
evaporative-fraction_coldest-quarter,-10.5,7.5,0.0004241727292537689
evaporative-fraction_coldest-quarter,-10.5,8.0,0.0004300264020760854
evaporative-fraction_coldest-quarter,-10.5,8.5,0.0004300175323372795
evaporative-fraction_coldest-quarter,-10.5,9.0,0.0004240822579179491
evaporative-fraction_coldest-quarter,-10.5,9.5,0.00041576262031282695
evaporative-fraction_coldest-quarter,-10.5,10.0,0.0004002838617279416
evaporative-fraction_coldest-quarter,-10.5,10.5,0.00038486843307813007
evaporative-fraction_coldest-quarter,-10.5,11.0,0.00037955013769013537
evaporative-fraction_coldest-quarter,-10.5,11.5,0.00043084099888801575
evaporative-fraction_coldest-quarter,-10.5,12.0,0.0005386858468963986
evaporative-fraction_coldest-quarter,-10.5,12.5,0.0006554995973904928
evaporative-fraction_coldest-quarter,-10.5,13.0,0.0007683647175629934
evaporative-fraction_coldest-quarter,-10.5,13.5,0.0006816250582536062
evaporative-fraction_coldest-quarter,-10.5,14.0,0.0012456586673146202
evaporative-fraction_coldest-quarter,-10.5,14.5,0.0013009533286094666
evaporative-fraction_coldest-quarter,-10.5,15.0,0.0011788037206445423
evaporative-fraction_coldest-quarter,-10.5,15.5,0.0015004467041719526
evaporative-fraction_coldest-quarter,-10.5,16.0,0.0017179626794088453
evaporative-fraction_coldest-quarter,-10.5,16.5,0.001829464698121661
evaporative-fraction_coldest-quarter,-10.5,17.0,0.001922365455400376
evaporative-fraction_coldest-quarter,-10.5,17.5,0.0019594517846902213
evaporative-fraction_coldest-quarter,-10.5,18.0,0.0019950240495659054
evaporative-fraction_coldest-quarter,-10.5,18.5,0.0017909652420452663
evaporative-fraction_coldest-quarter,-10.5,19.0,0.0016135656762690772
evaporative-fraction_coldest-quarter,-10.5,19.5,0.0014631936237925573
evaporative-fraction_coldest-quarter,-10.5,20.0,0.0011299816625458853
evaporative-fraction_coldest-quarter,-10.5,20.5,0.0007956075881208692
evaporative-fraction_coldest-quarter,-10.5,21.0,0.0008598143855730692
evaporative-fraction_coldest-quarter,-10.5,21.5,0.001056902820155734
evaporative-fraction_coldest-quarter,-10.5,22.0,0.0012688354722091128
evaporative-fraction_coldest-quarter,-10.5,22.5,0.0014954890523638043
evaporative-fraction_coldest-quarter,-10.5,23.0,0.0016924405381793066
evaporative-fraction_coldest-quarter,-10.5,23.5,0.0018892674928619746
evaporative-fraction_coldest-quarter,-10.5,24.0,0.0020730291448888324
evaporative-fraction_coldest-quarter,-10.5,24.5,0.0021101218603906177
evaporative-fraction_coldest-quarter,-10.5,25.0,0.0017202037076155345
evaporative-fraction_coldest-quarter,-10.5,25.5,0.0016748793423175812
evaporative-fraction_coldest-quarter,-10.5,26.0,0.001744444082890238
evaporative-fraction_coldest-quarter,-10.5,26.5,0.0015448735406001408
evaporative-fraction_coldest-quarter,-10.5,27.0,0.0010757359365622203
evaporative-fraction_coldest-quarter,-10.5,27.5,0.0005434598951112655
evaporative-fraction_coldest-quarter,-10.5,28.0,1.0781167518524896e-05
evaporative-fraction_coldest-quarter,-10.5,28.5,-0.0003173065682252248
evaporative-fraction_coldest-quarter,-10.5,29.0,-0.0005771873430127189
evaporative-fraction_coldest-quarter,-10.5,29.5,-0.000814081480105718
evaporative-fraction_coldest-quarter,-10.5,30.0,-0.0010280161209049678
evaporative-fraction_coldest-quarter,-10.5,30.5,-0.0012490956911018916
evaporative-fraction_coldest-quarter,-10.5,31.0,-0.0016100819976556868
evaporative-fraction_coldest-quarter,-10.5,31.5,-0.0021109656386432193
evaporative-fraction_coldest-quarter,-10.5,32.0,-0.002488169996511369
evaporative-fraction_coldest-quarter,-10.5,32.5,-0.002494272199415025
evaporative-fraction_coldest-quarter,-10.5,33.0,-0.002498033855642591
evaporative-fraction_coldest-quarter,-10.5,33.5,-0.0021311227409612564
evaporative-fraction_coldest-quarter,-10.5,34.0,-0.002188241286646752
evaporative-fraction_coldest-quarter,-10.5,34.5,-0.0026717945223762875
evaporative-fraction_coldest-quarter,-10.0,0.5,0.0004794058345613026
evaporative-fraction_coldest-quarter,-10.0,1.0,0.00047738619503520776
evaporative-fraction_coldest-quarter,-10.0,1.5,0.00047536761987776986
evaporative-fraction_coldest-quarter,-10.0,2.0,0.0004714436474300566
evaporative-fraction_coldest-quarter,-10.0,2.5,0.00046119856692495795
evaporative-fraction_coldest-quarter,-10.0,3.0,0.0004509525994459788
evaporative-fraction_coldest-quarter,-10.0,3.5,0.00044070805112520855
evaporative-fraction_coldest-quarter,-10.0,4.0,0.00043310845891634625
evaporative-fraction_coldest-quarter,-10.0,4.5,0.0004281573707149142
evaporative-fraction_coldest-quarter,-10.0,5.0,0.00042320557293437774
evaporative-fraction_coldest-quarter,-10.0,5.5,0.00041825342036428905
evaporative-fraction_coldest-quarter,-10.0,6.0,0.0004170982255822136
evaporative-fraction_coldest-quarter,-10.0,6.5,0.0004172279011635553
evaporative-fraction_coldest-quarter,-10.0,7.0,0.00041735881850832985
evaporative-fraction_coldest-quarter,-10.0,7.5,0.00041745674042474655
evaporative-fraction_coldest-quarter,-10.0,8.0,0.0004115707817531767
evaporative-fraction_coldest-quarter,-10.0,8.5,0.0004056367490972791
evaporative-fraction_coldest-quarter,-10.0,9.0,0.00039970200686227707
evaporative-fraction_coldest-quarter,-10.0,9.5,0.00039136250104222976
evaporative-fraction_coldest-quarter,-10.0,10.0,0.0003758835650625683
evaporative-fraction_coldest-quarter,-10.0,10.5,0.00036040516126723514
evaporative-fraction_coldest-quarter,-10.0,11.0,0.00034492640268234977
